mag_field	scattering_re	scattering_im
3.0449111470113087e2	-3.5569365774957555e2	-9.347741801664866e-13
3.054927302100162e2	-3.562624025465975e2	4.949334126542258e-13
3.0649434571890146e2	-3.5676298506451406e2	-3.7319980401323603e-13
3.074959612277868e2	-3.572922475426242e2	-1.6705155996682321e-13
3.0849757673667204e2	-3.5781228387214463e2	-1.5052431268249979e-12
3.0949919224555737e2	-3.5835418786795907e2	8.09491343362944e-13
3.105008077544427e2	-3.587881386547876e2	7.161917974598273e-13
3.1150242326332796e2	-3.5930964853914116e2	-3.963051573861328e-13
3.125040387722133e2	-3.5979240860700315e2	8.850233460935488e-13
3.1350565428109854e2	-3.602658419616916e2	-6.619911375232522e-13
3.1450726978998387e2	-3.607611450400987e2	-8.352650209260332e-14
3.155088852988692e2	-3.612160617635616e2	-7.019788497214693e-14
3.1651050080775445e2	-3.6166163821592215e2	-1.411067923504246e-12
3.175121163166398e2	-3.620982140420343e2	-6.220079532147584e-15
3.1851373182552504e2	-3.625252314412515e2	3.4654766039651654e-14
3.1951534733441036e2	-3.6297380892265176e2	-1.7949411915659656e-12
3.205169628432957e2	-3.633823689124584e2	-4.3718414645886195e-13
3.2151857835218095e2	-3.637819185680839e2	5.615867056544854e-13
3.225201938610663e2	-3.6424050962509045e2	-5.535900681013393e-13
3.2352180936995154e2	-3.6462092196870833e2	2.1859275731413368e-13
3.2452342487883686e2	-3.64991977873041e2	9.170241362509414e-13
3.2552504038772213e2	-3.6538505093383253e2	-1.4484019685076027e-13
3.2652665589660745e2	-3.6573835762889786e2	4.416297078068095e-13
3.275282714054928e2	-3.661189532476211e2	8.823716776860821e-13
3.2852988691437804e2	-3.664839854795966e2	4.931689180789881e-13
3.2953150242326336e2	-3.668088103568268e2	-1.2253702707328226e-12
3.305331179321486e2	-3.6716204126527066e2	-8.646021365330167e-13
3.3153473344103395e2	-3.674989931346201e2	7.970696637167971e-13
3.325363489499193e2	-3.67796701207408e2	3.6698999021158183e-13
3.3353796445880454e2	-3.681208718107697e2	1.5817015095764082e-13
3.3453957996768986e2	-3.684301466415672e2	-1.5017290250451598e-13
3.355411954765751e2	-3.687367511551099e2	-3.021232361224686e-14
3.3654281098546045e2	-3.6899589387549133e2	1.777196685822725e-14
3.375444264943457e2	-3.693150569661956e2	-1.4715200593418852e-12
3.3854604200323104e2	-3.695554296386165e2	5.491545635520699e-13
3.3954765751211636e2	-3.6982461896109464e2	-1.2351543214155293e-12
3.405492730210016e2	-3.7007769150334485e2	1.1445178416397704e-12
3.4155088852988695e2	-3.703279154103995e2	4.443006900534487e-14
3.425525040387722e2	-3.7060014180072864e2	8.886020021680481e-15
3.4355411954765754e2	-3.707933002881585e2	-3.376689286551537e-13
3.4455573505654286e2	-3.7104692008445625e2	-7.464265402324805e-14
3.455573505654281e2	-3.7125984025221743e2	-1.2227184318692273e-12
3.4655896607431345e2	-3.714246890462612e2	8.281788246596623e-13
3.475605815831987e2	-3.716497383413017e2	-3.0212549765474594e-14
3.4856219709208403e2	-3.718343665595126e2	9.774653110353905e-14
3.495638126009693e2	-3.7197180475648076e2	1.6350334640257632e-13
3.505654281098546e2	-3.7216759567150035e2	-1.7061227382351018e-13
3.5156704361873994e2	-3.7235489271044156e2	-1.0076792299654408e-12
3.525686591276252e2	-3.725014133271387e2	-3.074578003817292e-13
3.5357027463651053e2	-3.7263846045058335e2	-1.066328009315567e-13
3.545718901453958e2	-3.727589818198147e2	-4.034275559777267e-13
3.555735056542811e2	-3.728770154884466e2	7.233262794600361e-13
3.5657512116316644e2	-3.730162022951805e2	-4.958430090549845e-13
3.575767366720517e2	-3.731151242747977e2	8.886077707421155e-15
3.5857835218093703e2	-3.732356388482554e2	2.381469569025845e-13
3.595799676898223e2	-3.7331539408682045e2	-1.030785548858739e-12
3.605815831987076e2	-3.7341681689444493e2	1.0876567615887634e-12
3.6158319870759294e2	-3.7347714942634445e2	9.596972926715398e-14
3.625848142164782e2	-3.7355944306561315e2	5.384969291179601e-13
3.6358642972536353e2	-3.736006579161675e2	-1.4395464000110785e-12
3.645880452342488e2	-3.736633327628098e2	-5.758186536029887e-13
3.655896607431341e2	-3.7368524889596085e2	-6.451301948766981e-13
3.665912762520194e2	-3.7372863745483755e2	5.136161082749843e-13
3.675928917609047e2	-3.7373133368401363e2	-9.312624312061358e-13
3.6859450726979003e2	-3.7375517418513147e2	2.932410508638739e-13
3.695961227786753e2	-3.7373824015840285e2	-7.197734568627742e-13
3.705977382875606e2	-3.7374272513328737e2	-1.4040025618213485e-13
3.715993537964459e2	-3.737065643309418e2	5.06507205801311e-13
3.726009693053312e2	-3.7369129058878724e2	7.144417146136355e-13
3.736025848142165e2	-3.7363543306167395e2	3.7677020287148256e-13
3.746042003231018e2	-3.736011170581201e2	5.953679562690396e-13
3.756058158319871e2	-3.7359495270784686e2	-5.758185514850582e-13
3.766074313408724e2	-3.7350912923094137e2	-8.281832878956911e-13
3.776090468497577e2	-3.7341384035346096e2	6.575702592858965e-13
3.7861066235864297e2	-3.733397574678388e2	-5.456054887568231e-13
3.796122778675283e2	-3.732560359374517e2	-1.421772952164952e-14
3.806138933764136e2	-3.731693040936797e2	5.24278658311236e-13
3.816155088852989e2	-3.7306513211780157e2	3.3767090916443127e-13
3.826171243941842e2	-3.729200627147948e2	-6.006985496293979e-13
3.8361873990306947e2	-3.7279641821345837e2	7.393210552603107e-13
3.846203554119548e2	-3.727010743465033e2	1.3009203820786925e-12
3.856219709208401e2	-3.7252586395235943e2	9.259278851236598e-13
3.866235864297254e2	-3.7234091172821803e2	5.456040783432087e-13
3.876252019386107e2	-3.722151545734125e2	8.228488800647413e-13
3.8862681744749597e2	-3.720407518384921e2	7.695321912707016e-13
3.896284329563813e2	-3.7182585570674263e2	1.5337318998062453e-12
3.906300484652666e2	-3.7166968702045654e2	5.189449991495265e-13
3.916316639741519e2	-3.714336191774185e2	-6.646757243651692e-13
3.926332794830372e2	-3.712191737907062e2	1.370226471191183e-12
3.9363489499192247e2	-3.710325813825015e2	-5.278301768144853e-13
3.946365105008078e2	-3.70766092839567e2	-7.606436386538568e-13
3.9563812600969305e2	-3.705590162514673e2	-1.492851205714266e-13
3.966397415185784e2	-3.7027204460019e2	-3.4655448847255704e-13
3.976413570274637e2	-3.7000656774097683e2	-6.806680951328947e-13
3.9864297253634896e2	-3.697676660724742e2	1.4039881600958364e-12
3.996445880452343e2	-3.6945072899055606e2	-3.2345017387177436e-13
4.0064620355411955e2	-3.6919066078913846e2	1.0609869508709297e-12
4.016478190630049e2	-3.688525397616856e2	-9.454682897648018e-13
4.026494345718902e2	-3.6857221538066256e2	-8.637166525427774e-13
4.0365105008077546e2	-3.6824355608916994e2	-4.78953584816294e-13
4.046526655896608e2	-3.679428577520251e2	-6.353461039550602e-13
4.0565428109854605e2	-3.6756238310620193e2	1.010332613387823e-12
4.066558966074314e2	-3.672398636552842e2	-1.7665255790139858e-12
4.0765751211631664e2	-3.6683915983246266e2	-4.2563626181309456e-13
4.0865912762520196e2	-3.6649481370286077e2	3.9364655266176005e-13
4.096607431340873e2	-3.661414188611265e2	-2.408083970855705e-13
