mag_field	scattering_re	scattering_im
8.077019254813705e1	-4.897992758198314e1	2.5798544074105367e-13
8.102025506376594e1	-4.895530505214369e1	1.2602257223274571e-14
8.127031757939486e1	-4.8936195320390375e1	-1.6460656312781858e-13
8.152038009502377e1	-4.892083966869154e1	3.7307117596735544e-14
8.177044261065267e1	-4.8908054904446885e1	4.0565936672867356e-13
8.202050512628158e1	-4.889715093675323e1	1.1236547457515703e-13
8.227056764191049e1	-4.8887648767407335e1	-1.0675830012820641e-13
8.252063015753939e1	-4.8879282958555464e1	4.9243166442626514e-14
8.27706926731683e1	-4.887181031035796e1	5.061997500700886e-13
8.302075518879721e1	-4.886499708583156e1	2.0629943193942862e-13
8.327081770442611e1	-4.885878041666054e1	9.293467183860367e-14
8.352088022005502e1	-4.8852963326741175e1	-7.761210766621692e-14
8.377094273568393e1	-4.884760129668184e1	3.9816453815530217e-13
8.402100525131283e1	-4.8842603588567314e1	3.469782925489701e-14
8.427106776694174e1	-4.8837831252943765e1	-6.745257879534442e-14
8.452113028257065e1	-4.8833345293851295e1	-1.0709137628184967e-13
8.477119279819955e1	-4.882899883495504e1	-2.2201057873151232e-13
8.502125531382846e1	-4.882489544152656e1	1.4323262910988023e-14
8.527131782945737e1	-4.88209884189037e1	-1.7826355230642284e-13
8.552138034508627e1	-4.881717521094118e1	-2.715868217711943e-13
8.577144286071518e1	-4.8813527626283744e1	4.419115024625721e-14
8.60215053763441e1	-4.8809928736852605e1	-4.409121988079784e-13
8.627156789197299e1	-4.880648505282194e1	-1.4750739061308573e-13
8.65216304076019e1	-4.8803153381937996e1	8.549543791711568e-15
8.677169292323082e1	-4.879989377651467e1	2.7047647282697463e-13
8.702175543885973e1	-4.879669909624775e1	4.897111938862433e-13
8.727181795448863e1	-4.8793564356723266e1	-1.209704884058981e-13
8.752188047011754e1	-4.8790488800589145e1	1.5733380448186933e-13
8.777194298574645e1	-4.878752667476819e1	-2.220660587665527e-14
8.802200550137535e1	-4.878460051422454e1	3.536957110010345e-13
8.827206801700426e1	-4.878171526599405e1	2.6597961576606274e-13
8.852213053263317e1	-4.877886631443198e1	4.176507257004178e-13
8.877219304826207e1	-4.877604790145952e1	4.324736297880546e-13
8.902225556389098e1	-4.877330018935583e1	4.248123464869481e-13
8.927231807951989e1	-4.877062382186105e1	-1.928643591293412e-13
8.952238059514879e1	-4.876793824258668e1	-3.873386929580097e-13
8.97724431107777e1	-4.876529912534365e1	-1.751545884353864e-13
9.002250562640661e1	-4.8762670250734736e1	-2.005256313293718e-13
9.027256814203551e1	-4.876006289821705e1	2.629261849886993e-13
9.052263065766442e1	-4.875752863341379e1	1.54780024577162e-13
9.077269317329333e1	-4.8755031588607245e1	-4.430217302428018e-14
9.102275568892223e1	-4.875251591464427e1	3.315445797824915e-13
9.127281820455114e1	-4.8750063236986094e1	1.9247572788898288e-13
9.152288072018005e1	-4.874756394123662e1	1.809838092618655e-13
9.177294323580895e1	-4.874512911612739e1	-5.169141815330954e-13
9.202300575143786e1	-4.874274578562929e1	6.728600387805577e-14
9.227306826706678e1	-4.874036617341136e1	4.177061785567533e-13
9.252313078269567e1	-4.873798700863243e1	-2.44994331288615e-13
9.277319329832459e1	-4.8735647238940764e1	1.0620307079553144e-13
9.30232558139535e1	-4.873326936623913e1	-2.454384587396887e-13
9.327331832958241e1	-4.873094816419838e1	-4.837152841792955e-13
9.35233808452113e1	-4.872867472195715e1	-5.212999515185461e-14
9.377344336084022e1	-4.8726393048063485e1	7.87779152859458e-14
9.402350587646913e1	-4.872411081636636e1	8.655022468061299e-14
9.427356839209803e1	-4.8721878679069455e1	3.512528971892877e-13
9.452363090772694e1	-4.8719586462642035e1	-2.521559419258097e-13
9.477369342335585e1	-4.871733865686572e1	3.0195423953179117e-13
9.502375593898475e1	-4.87151365466542e1	1.3235133310766787e-13
9.527381845461366e1	-4.871296576466559e1	8.110960403094433e-14
9.552388097024257e1	-4.871074212863661e1	1.321292648166941e-14
9.577394348587147e1	-4.870857006377175e1	2.4616014922897333e-13
9.602400600150038e1	-4.870637054482287e1	4.107110437904612e-13
9.62740685171293e1	-4.870419145114608e1	5.5072364413144255e-14
9.652413103275819e1	-4.870204114627439e1	6.134572798281127e-14
9.67741935483871e1	-4.869992137886051e1	-1.3768090870905045e-14
9.702425606401601e1	-4.869778742802542e1	1.3462750032341134e-13
9.727431857964491e1	-4.869566508600349e1	2.0857546988436779e-13
9.752438109527382e1	-4.869354876810354e1	-1.0425997582230779e-13
9.777444361090274e1	-4.869140089462417e1	2.6309266306203047e-13
9.802450612653163e1	-4.868929568090823e1	-1.3423888035192455e-13
9.827456864216055e1	-4.868722360207778e1	1.0370480829009033e-13
9.852463115778946e1	-4.868517842224572e1	-1.1103298442303424e-16
9.877469367341835e1	-4.8683073144200016e1	-2.0674341527687794e-13
9.902475618904727e1	-4.868100743042081e1	-2.374995497664957e-13
9.927481870467618e1	-4.867893489327622e1	1.24023840540349e-13
9.952488122030509e1	-4.867685322496781e1	-2.0774270702207587e-13
9.977494373593399e1	-4.8674810615451996e1	-2.1207299155888652e-13
1.000250062515629e2	-4.867278384626994e1	2.3955365216070326e-13
1.0027506876719181e2	-4.86707649257148e1	2.1984529663614885e-13
1.0052513128282071e2	-4.866871665808812e1	-3.808431117998738e-14
1.0077519379844962e2	-4.866670070029216e1	1.910877522402643e-13
1.0102525631407853e2	-4.8664662850563396e1	-6.934009315166606e-14
1.0127531882970743e2	-4.866263146249013e1	5.239646068137645e-13
1.0152538134533634e2	-4.866062539218692e1	-2.4360634419285896e-13
1.0177544386096525e2	-4.865864243568424e1	3.8728300906317554e-13
1.0202550637659415e2	-4.865666571399147e1	-2.2650726270772822e-14
1.0227556889222306e2	-4.8654656581157624e1	2.1557051326222503e-13
1.0252563140785198e2	-4.865266808520446e1	-2.0146932435970787e-13
1.0277569392348087e2	-4.865067695279964e1	-1.1225433195082682e-13
1.0302575643910978e2	-4.8648670824228184e1	4.1920497223010617e-13
1.032758189547387e2	-4.8646692752873996e1	-1.1430844008400333e-13
